,date,value,name
776,2011-09-01,226597.0,IPC
777,2011-10-01,226750.0,IPC
778,2011-11-01,227169.0,IPC
779,2011-12-01,227223.0,IPC
780,2012-01-01,227842.0,IPC
781,2012-02-01,228329.0,IPC
782,2012-03-01,228807.0,IPC
783,2012-04-01,229187.0,IPC
784,2012-05-01,228713.0,IPC
785,2012-06-01,228524.0,IPC
786,2012-07-01,228590.0,IPC
787,2012-08-01,229918.0,IPC
788,2012-09-01,231015.0,IPC
789,2012-10-01,231638.0,IPC
790,2012-11-01,231249.0,IPC
791,2012-12-01,231221.0,IPC
792,2013-01-01,231679.0,IPC
793,2013-02-01,232937.0,IPC
794,2013-03-01,232282.0,IPC
795,2013-04-01,231797.0,IPC
796,2013-05-01,231893.0,IPC
797,2013-06-01,232445.0,IPC
798,2013-07-01,232900.0,IPC
799,2013-08-01,233456.0,IPC
800,2013-09-01,233544.0,IPC
801,2013-10-01,233669.0,IPC
802,2013-11-01,234100.0,IPC
803,2013-12-01,234719.0,IPC
804,2014-01-01,235288.0,IPC
805,2014-02-01,235547.0,IPC
806,2014-03-01,236028.0,IPC
807,2014-04-01,236468.0,IPC
808,2014-05-01,236918.0,IPC
809,2014-06-01,237231.0,IPC
810,2014-07-01,237498.0,IPC
811,2014-08-01,237460.0,IPC
812,2014-09-01,237477.0,IPC
813,2014-10-01,237430.0,IPC
814,2014-11-01,236983.0,IPC
815,2014-12-01,236252.0,IPC
816,2015-01-01,234747.0,IPC
817,2015-02-01,235342.0,IPC
818,2015-03-01,235976.0,IPC
819,2015-04-01,236222.0,IPC
820,2015-05-01,237001.0,IPC
821,2015-06-01,237657.0,IPC
822,2015-07-01,238034.0,IPC
823,2015-08-01,238033.0,IPC
824,2015-09-01,237498.0,IPC
825,2015-10-01,237733.0,IPC
826,2015-11-01,238017.0,IPC
827,2015-12-01,237761.0,IPC
828,2016-01-01,237827.0,IPC
829,2016-01-01,237652.0,IPC
830,2016-02-01,237514.0,IPC
831,2016-02-01,237336.0,IPC
832,2016-03-01,237990.0,IPC
833,2016-03-01,238080.0,IPC
834,2016-04-01,238835.0,IPC
835,2016-04-01,238992.0,IPC
836,2016-05-01,239440.0,IPC
837,2016-05-01,239557.0,IPC
838,2016-06-01,240144.0,IPC
839,2016-06-01,240222.0,IPC
840,2016-07-01,240111.0,IPC
841,2016-07-01,240101.0,IPC
842,2016-08-01,240595.0,IPC
843,2016-08-01,240545.0,IPC
844,2016-09-01,241068.0,IPC
845,2016-09-01,241176.0,IPC
846,2016-10-01,241641.0,IPC
847,2016-10-01,241741.0,IPC
848,2016-11-01,241993.0,IPC
849,2016-11-01,242026.0,IPC
850,2016-12-01,242712.0,IPC
851,2016-12-01,242637.0,IPC
852,2017-01-01,243717.0,IPC
853,2017-01-01,243620.0,IPC
854,2017-01-01,243618.0,IPC
855,2017-02-01,244028.0,IPC
856,2017-02-01,243872.0,IPC
857,2017-02-01,244006.0,IPC
858,2017-03-01,243721.0,IPC
859,2017-03-01,243766.0,IPC
860,2017-03-01,243892.0,IPC
861,2017-04-01,244058.0,IPC
862,2017-04-01,244274.0,IPC
863,2017-04-01,244193.0,IPC
864,2017-05-01,243926.0,IPC
865,2017-05-01,244069.0,IPC
866,2017-05-01,244004.0,IPC
867,2017-06-01,244179.0,IPC
868,2017-06-01,244218.0,IPC
869,2017-06-01,244163.0,IPC
870,2017-07-01,244328.0,IPC
871,2017-07-01,244280.0,IPC
872,2017-07-01,244243.0,IPC
873,2017-08-01,245304.0,IPC
874,2017-08-01,245205.0,IPC
875,2017-08-01,245183.0,IPC
876,2017-09-01,246445.0,IPC
877,2017-09-01,246551.0,IPC
878,2017-09-01,246435.0,IPC
879,2017-10-01,246570.0,IPC
880,2017-10-01,246657.0,IPC
881,2017-10-01,246626.0,IPC
882,2017-11-01,247333.0,IPC
883,2017-11-01,247378.0,IPC
884,2017-11-01,247284.0,IPC
885,2017-12-01,247847.0,IPC
886,2017-12-01,247736.0,IPC
887,2017-12-01,247805.0,IPC
888,2018-01-01,248816.0,IPC
889,2018-01-01,248721.0,IPC
890,2018-01-01,248743.0,IPC
891,2018-01-01,248859.0,IPC
892,2018-02-01,249475.0,IPC
893,2018-02-01,249300.0,IPC
894,2018-02-01,249439.0,IPC
895,2018-02-01,249529.0,IPC
896,2018-03-01,249413.0,IPC
897,2018-03-01,249517.0,IPC
898,2018-03-01,249581.0,IPC
899,2018-03-01,249577.0,IPC
900,2018-04-01,249957.0,IPC
901,2018-04-01,250275.0,IPC
902,2018-04-01,250146.0,IPC
903,2018-04-01,250227.0,IPC
904,2018-05-01,250640.0,IPC
905,2018-05-01,250786.0,IPC
906,2018-05-01,250779.0,IPC
907,2018-05-01,250792.0,IPC
908,2018-06-01,251176.0,IPC
909,2018-06-01,251152.0,IPC
910,2018-06-01,251118.0,IPC
911,2018-06-01,251018.0,IPC
912,2018-07-01,251482.0,IPC
913,2018-07-01,251345.0,IPC
914,2018-07-01,251323.0,IPC
915,2018-07-01,251214.0,IPC
916,2018-08-01,251905.0,IPC
917,2018-08-01,251735.0,IPC
918,2018-08-01,251749.0,IPC
919,2018-08-01,251663.0,IPC
920,2018-09-01,252261.0,IPC
921,2018-09-01,252183.0,IPC
922,2018-09-01,252239.0,IPC
923,2018-09-01,252182.0,IPC
924,2018-10-01,252777.0,IPC
925,2018-10-01,252899.0,IPC
926,2018-10-01,252862.0,IPC
927,2018-10-01,252772.0,IPC
928,2018-11-01,252662.0,IPC
929,2018-11-01,252822.0,IPC
930,2018-11-01,252657.0,IPC
931,2018-11-01,252594.0,IPC
932,2018-12-01,252653.0,IPC
933,2018-12-01,252493.0,IPC
934,2018-12-01,252551.0,IPC
935,2018-12-01,252767.0,IPC
936,2019-01-01,252550.0,IPC
937,2019-01-01,252441.0,IPC
938,2019-01-01,252470.0,IPC
939,2019-01-01,252718.0,IPC
940,2019-02-01,253181.0,IPC
941,2019-02-01,252969.0,IPC
942,2019-02-01,253135.0,IPC
943,2019-02-01,253322.0,IPC
944,2019-03-01,254095.0,IPC
945,2019-03-01,254147.0,IPC
946,2019-03-01,254273.0,IPC
947,2019-03-01,254202.0,IPC
948,2019-04-01,254943.0,IPC
949,2019-04-01,255326.0,IPC
950,2019-04-01,255163.0,IPC
951,2019-04-01,255211.0,IPC
952,2019-05-01,255167.0,IPC
953,2019-05-01,255371.0,IPC
954,2019-05-01,255325.0,IPC
955,2019-05-01,255290.0,IPC
956,2019-06-01,255402.0,IPC
957,2019-06-01,255423.0,IPC
958,2019-06-01,255361.0,IPC
959,2019-06-01,255159.0,IPC
960,2019-07-01,256087.0,IPC
961,2019-07-01,255925.0,IPC
962,2019-07-01,255900.0,IPC
963,2019-07-01,255685.0,IPC
964,2019-08-01,256293.99999999997,IPC
965,2019-08-01,256118.0,IPC
966,2019-08-01,256178.99999999997,IPC
967,2019-08-01,256059.00000000003,IPC
968,2019-09-01,256593.00000000003,IPC
969,2019-09-01,256531.99999999997,IPC
970,2019-09-01,256596.0,IPC
971,2019-09-01,256511.00000000003,IPC
972,2019-10-01,257228.99999999997,IPC
973,2019-10-01,257387.0,IPC
974,2019-10-01,257305.0,IPC
975,2019-10-01,257244.00000000003,IPC
976,2019-11-01,257824.0,IPC
977,2019-11-01,257988.99999999997,IPC
978,2019-11-01,257788.0,IPC
979,2019-11-01,257803.0,IPC
980,2019-12-01,258444.00000000003,IPC
981,2019-12-01,258202.99999999997,IPC
982,2019-12-01,258262.99999999997,IPC
983,2019-12-01,258616.0,IPC
984,2020-01-01,258820.0,IPC
985,2020-01-01,258687.0,IPC
986,2020-01-01,258682.00000000003,IPC
987,2020-01-01,259036.99999999997,IPC
988,2020-02-01,259050.0,IPC
989,2020-02-01,258824.0,IPC
990,2020-02-01,259007.0,IPC
991,2020-02-01,259248.0,IPC
992,2020-03-01,257952.99999999997,IPC
993,2020-03-01,257988.99999999997,IPC
994,2020-03-01,258165.00000000003,IPC
995,2020-03-01,258124.00000000003,IPC
996,2020-04-01,255902.0,IPC
997,2020-04-01,256192.0,IPC
998,2020-04-01,256094.0,IPC
999,2020-04-01,256091.99999999997,IPC
1000,2020-05-01,255768.0,IPC
1001,2020-05-01,255942.0,IPC
1002,2020-05-01,255944.0,IPC
1003,2020-05-01,255868.0,IPC
1004,2020-06-01,257214.0,IPC
1005,2020-06-01,257281.99999999997,IPC
1006,2020-06-01,257216.99999999997,IPC
1007,2020-06-01,256986.0,IPC
1008,2020-07-01,258723.0,IPC
1009,2020-07-01,258603.99999999997,IPC
1010,2020-07-01,258543.0,IPC
1011,2020-07-01,258278.00000000003,IPC
1012,2020-08-01,259680.99999999997,IPC
1013,2020-08-01,259511.00000000003,IPC
1014,2020-08-01,259579.99999999997,IPC
1015,2020-08-01,259411.0,IPC
1016,2020-09-01,260209.0,IPC
1017,2020-09-01,260149.0,IPC
1018,2020-09-01,260190.0,IPC
1019,2020-09-01,260029.0,IPC
1020,2020-10-01,260325.0,IPC
1021,2020-10-01,260462.0,IPC
1022,2020-10-01,260351.99999999997,IPC
1023,2020-10-01,260286.0,IPC
1024,2020-11-01,260817.0,IPC
1025,2020-11-01,260927.00000000003,IPC
1026,2020-11-01,260721.0,IPC
1027,2020-11-01,260813.0,IPC
1028,2020-12-01,261774.99999999997,IPC
1029,2020-12-01,261560.0,IPC
1030,2020-12-01,261564.00000000003,IPC
1031,2020-12-01,262035.00000000003,IPC
1032,2021-01-01,262231.0,IPC
1033,2021-01-01,262200.0,IPC
1034,2021-01-01,262650.0,IPC
1035,2021-02-01,263161.0,IPC
1036,2021-02-01,263346.0,IPC
1037,2021-02-01,263638.0,IPC
1038,2021-03-01,264793.0,IPC
1039,2021-03-01,265028.0,IPC
1040,2021-03-01,264914.0,IPC
1041,2021-04-01,266832.0,IPC
1042,2021-04-01,266727.0,IPC
1043,2021-04-01,266670.0,IPC
1044,2021-05-01,268551.0,IPC
1045,2021-05-01,268599.0,IPC
1046,2021-05-01,268444.0,IPC
1047,2021-06-01,270981.0,IPC
1048,2021-06-01,270955.0,IPC
1049,2021-06-01,270559.0,IPC
1050,2021-07-01,272265.0,IPC
1051,2021-07-01,272184.0,IPC
1052,2021-07-01,271764.0,IPC
1053,2021-08-01,273012.0,IPC
1054,2021-08-01,273092.0,IPC
1055,2021-08-01,272870.0,IPC
1056,2021-09-01,274138.0,IPC
1057,2021-09-01,274214.0,IPC
1058,2021-09-01,274028.0,IPC
1059,2021-10-01,276724.0,IPC
1060,2021-10-01,276590.0,IPC
1061,2021-10-01,276522.0,IPC
1062,2021-11-01,278880.0,IPC
1063,2021-11-01,278524.0,IPC
1064,2021-11-01,278711.0,IPC
1065,2021-12-01,280192.0,IPC
1066,2021-12-01,280126.0,IPC
1067,2021-12-01,280887.0,IPC
1068,2022-01-01,281933.0,IPC
1069,2022-01-01,282599.0,IPC
1070,2022-02-01,284182.0,IPC
1071,2022-02-01,284610.0,IPC
1072,2022-03-01,287708.0,IPC
1073,2022-03-01,287472.0,IPC
1074,2022-04-01,288663.0,IPC
1075,2022-04-01,288611.0,IPC
1076,2022-05-01,291474.0,IPC
1077,2022-05-01,291268.0,IPC
1078,2022-06-01,295328.0,IPC
1079,2022-06-01,294728.0,IPC
1080,2022-07-01,295271.0,IPC
1081,2022-07-01,294628.0,IPC
1082,2022-08-01,295620.0,IPC
1083,2022-08-01,295320.0,IPC
1084,2022-09-01,296761.0,IPC
1085,2022-09-01,296539.0,IPC
1086,2022-10-01,298062.0,IPC
1087,2022-10-01,297987.0,IPC
1088,2022-11-01,298349.0,IPC
1089,2022-11-01,298598.0,IPC
1090,2022-12-01,298112.0,IPC
1091,2022-12-01,298990.0,IPC
1092,2023-01-01,300536.0,IPC
1093,2023-02-01,301648.0,IPC
1094,2023-03-01,301808.0,IPC
1095,2023-04-01,302918.0,IPC
1096,2023-05-01,303294.0,IPC
1097,2023-06-01,303841.0,IPC
1098,2023-07-01,304348.0,IPC
1099,2023-08-01,306269.0,IPC
1100,2023-09-01,307481.0,IPC
1101,2023-10-01,307619.0,IPC
1102,2023-11-01,307917.0,IPC
